from_airport,from_city,from_country,from_long,from_lat,to_airport,to_city,to_country,to_long,to_lat,airline,airline_country,distance
Heathrow,London,United Kingdom,-0.103,51.795,Hyderabad,Hyderabad,India,78.779,17.755,British Airways,United Kingdom,7707
Heathrow,London,United Kingdom,-0.103,51.795,Washington Dulles Intl,Washington,United States,-77.094,39.574,British Airways,United Kingdom,5844
Heathrow,London,United Kingdom,-0.103,51.795,George Bush Intcntl Houston,Houston,United States,-94.903,30.64,British Airways,United Kingdom,7688
Heathrow,London,United Kingdom,-0.103,51.795,Ataturk,Istanbul,Turkey,29.357,41.628,British Airways,United Kingdom,2491
Heathrow,London,United Kingdom,-0.103,51.795,King Abdulaziz Intl,Jeddah,Saudi Arabia,39.26,22.132,British Airways,United Kingdom,4709
Heathrow,London,United Kingdom,-0.103,51.795,John F Kennedy Intl,New York,United States,-73.632,41.066,British Airways,United Kingdom,5512
Heathrow,London,United Kingdom,-0.103,51.795,Johannesburg Intl,Johannesburg,South Africa,28.41,-25.566,British Airways,United Kingdom,9040
Heathrow,London,United Kingdom,-0.103,51.795,Boryspil Intl,Kiev,Ukraine,31.491,50.575,British Airways,United Kingdom,2188
Heathrow,London,United Kingdom,-0.103,51.795,Kuwait Intl,Kuwait,Kuwait,48.614,29.377,British Airways,United Kingdom,4689
Heathrow,London,United Kingdom,-0.103,51.795,Luanda 4 De Fevereiro,Luanda,Angola,13.385,-8.764,British Airways,United Kingdom,6856
Heathrow,London,United Kingdom,-0.103,51.795,Mc Carran Intl,Las Vegas,United States,-114.588,36.133,British Airways,United Kingdom,8355
Heathrow,London,United Kingdom,-0.103,51.795,Los Angeles Intl,Los Angeles,United States,-118.014,34.57,British Airways,United Kingdom,8675
Heathrow,London,United Kingdom,-0.103,51.795,Larnaca,Larnaca,Cyprus,34.041,35.458,British Airways,United Kingdom,3248
Heathrow,London,United Kingdom,-0.103,51.795,Pulkovo,St. Petersburg,Russia,30.437,60.333,British Airways,United Kingdom,2094
Heathrow,London,United Kingdom,-0.103,51.795,Linate,Milan,Italy,9.461,45.741,British Airways,United Kingdom,970
Heathrow,London,United Kingdom,-0.103,51.795,Lisboa,Lisbon,Portugal,-8.56,39.302,British Airways,United Kingdom,1534
Heathrow,London,United Kingdom,-0.103,51.795,Murtala Muhammed,Lagos,Nigeria,3.535,6.962,British Airways,United Kingdom,4996
Heathrow,London,United Kingdom,-0.103,51.795,Lusaka Intl,Lusaka,Zambia,28.754,-14.885,British Airways,United Kingdom,7921
Heathrow,London,United Kingdom,-0.103,51.795,Luxembourg,Luxemburg,Luxembourg,6.352,50.044,British Airways,United Kingdom,492
Heathrow,London,United Kingdom,-0.103,51.795,Saint Exupery,Lyon,France,5.151,46.21,British Airways,United Kingdom,729
Heathrow,London,United Kingdom,-0.103,51.795,Chennai Intl,Madras,India,80.3,13.657,British Airways,United Kingdom,8161
Heathrow,London,United Kingdom,-0.103,51.795,Barajas,Madrid,Spain,-3.278,40.822,British Airways,United Kingdom,1243
Heathrow,London,United Kingdom,-0.103,51.795,Manchester,Manchester,United Kingdom,-1.792,53.589,British Airways,United Kingdom,229
Heathrow,London,United Kingdom,-0.103,51.795,Licenciado Benito Juarez Intl,Mexico City,Mexico,-98.454,19.727,British Airways,United Kingdom,8850
Heathrow,London,United Kingdom,-0.103,51.795,Miami Intl,Miami,United States,-79.818,26.322,British Airways,United Kingdom,7052
Heathrow,London,United Kingdom,-0.103,51.795,Franz Josef Strauss,Munich,Germany,12.31,48.589,British Airways,United Kingdom,951
Heathrow,London,United Kingdom,-0.103,51.795,Malpensa,Milano,Italy,9.213,46.051,British Airways,United Kingdom,932
Heathrow,London,United Kingdom,-0.103,51.795,Lynden Pindling Intl,Nassau,Bahamas,-77.111,25.064,British Airways,United Kingdom,6970
Heathrow,London,United Kingdom,-0.103,51.795,Jomo Kenyatta International,Nairobi,Kenya,37.545,-0.866,British Airways,United Kingdom,6834
Heathrow,London,United Kingdom,-0.103,51.795,Cote D Azur,Nice,France,7.359,44.097,British Airways,United Kingdom,1019
Heathrow,London,United Kingdom,-0.103,51.795,Newcastle,Newcastle,United Kingdom,-1.487,55.062,British Airways,United Kingdom,374
Heathrow,London,United Kingdom,-0.103,51.795,Narita Intl,Tokyo,Japan,140.643,36.274,British Airways,United Kingdom,9504
Heathrow,London,United Kingdom,-0.103,51.795,Chicago Ohare Intl,Chicago,United States,-87.842,42.631,British Airways,United Kingdom,6296
Heathrow,London,United Kingdom,-0.103,51.795,Orly,Paris,France,2.599,49.208,British Airways,United Kingdom,345
Heathrow,London,United Kingdom,-0.103,51.795,Gardermoen,Oslo,Norway,11.167,60.323,British Airways,United Kingdom,1175
Heathrow,London,United Kingdom,-0.103,51.795,Henri Coanda,Bucharest,Romania,26.17,44.953,British Airways,United Kingdom,2070
Heathrow,London,United Kingdom,-0.103,51.795,Capital Intl,Beijing,China,116.974,40.133,British Airways,United Kingdom,8124
Heathrow,London,United Kingdom,-0.103,51.795,Philadelphia Intl,Philadelphia,United States,-74.736,40.453,British Airways,United Kingdom,5627
Heathrow,London,United Kingdom,-0.103,51.795,Phoenix Sky Harbor Intl,Phoenix,United States,-111.353,33.723,British Airways,United Kingdom,8398
Heathrow,London,United Kingdom,-0.103,51.795,Ruzyne,Prague,Czech Republic,14.433,50.168,British Airways,United Kingdom,1031
Heathrow,London,United Kingdom,-0.103,51.795,Pisa,Pisa,Italy,10.654,44.139,British Airways,United Kingdom,1166
Heathrow,London,United Kingdom,-0.103,51.795,Pudong,Shanghai,China,122.342,31.238,British Airways,United Kingdom,9216
Heathrow,London,United Kingdom,-0.103,51.795,Raleigh Durham Intl,Raleigh-durham,United States,-78.646,36.462,British Airways,United Kingdom,6175
Heathrow,London,United Kingdom,-0.103,51.795,King Khaled Intl,Riyadh,Saudi Arabia,47.164,25.596,British Airways,United Kingdom,4905
Heathrow,London,United Kingdom,-0.103,51.795,San Diego Intl,San Diego,United States,-116.65,33.222,British Airways,United Kingdom,8729
Heathrow,London,United Kingdom,-0.103,51.795,Seattle Tacoma Intl,Seattle,United States,-121.849,47.748,British Airways,United Kingdom,7641
Heathrow,London,United Kingdom,-0.103,51.795,San Francisco Intl,San Francisco,United States,-121.959,38.031,British Airways,United Kingdom,8548
Heathrow,London,United Kingdom,-0.103,51.795,Changi Intl,Singapore,Singapore,104.657,1.583,British Airways,United Kingdom,10875
Heathrow,London,United Kingdom,-0.103,51.795,Sofia,Sofia,Bulgaria,23.676,43.158,British Airways,United Kingdom,2015
Heathrow,London,United Kingdom,-0.103,51.795,Stuttgart,Stuttgart,Germany,9.369,49.149,British Airways,United Kingdom,731
Heathrow,London,United Kingdom,-0.103,51.795,Blagnac,Toulouse,France,1.606,44.048,British Airways,United Kingdom,870
Heathrow,London,United Kingdom,-0.103,51.795,Ben Gurion,Tel-aviv,Israel,35.477,32.018,British Airways,United Kingdom,3617
Heathrow,London,United Kingdom,-0.103,51.795,Tegel,Berlin,Germany,13.479,52.932,British Airways,United Kingdom,929
Heathrow,London,United Kingdom,-0.103,51.795,Venezia Tessera,Venice,Italy,12.586,45.842,British Airways,United Kingdom,1138
Heathrow,London,United Kingdom,-0.103,51.795,Schwechat,Vienna,Austria,16.949,48.183,British Airways,United Kingdom,1279
Heathrow,London,United Kingdom,-0.103,51.795,Okecie,Warsaw,Poland,21.611,52.276,British Airways,United Kingdom,1480
Heathrow,London,United Kingdom,-0.103,51.795,Pierre Elliott Trudeau Intl,Montreal,Canada,-73.569,45.784,British Airways,United Kingdom,5191
Heathrow,London,United Kingdom,-0.103,51.795,Vancouver Intl,Vancouver,Canada,-122.641,49.323,British Airways,United Kingdom,7530
Heathrow,London,United Kingdom,-0.103,51.795,Calgary Intl,Calgary,Canada,-113.368,51.189,British Airways,United Kingdom,6967
Heathrow,London,United Kingdom,-0.103,51.795,Lester B Pearson Intl,Toronto,Canada,-79.385,44.128,British Airways,United Kingdom,5667
Heathrow,London,United Kingdom,-0.103,51.795,Zurich,Zurich,Switzerland,8.915,47.774,British Airways,United Kingdom,785
Linate,Milan,Italy,9.461,45.741,Heathrow,London,United Kingdom,-0.103,51.795,British Airways,United Kingdom,970
Lisboa,Lisbon,Portugal,-8.56,39.302,Heathrow,London,United Kingdom,-0.103,51.795,British Airways,United Kingdom,1534
Murtala Muhammed,Lagos,Nigeria,3.535,6.962,Heathrow,London,United Kingdom,-0.103,51.795,British Airways,United Kingdom,4996
Lusaka Intl,Lusaka,Zambia,28.754,-14.885,Heathrow,London,United Kingdom,-0.103,51.795,British Airways,United Kingdom,7921
Luxembourg,Luxemburg,Luxembourg,6.352,50.044,Heathrow,London,United Kingdom,-0.103,51.795,British Airways,United Kingdom,492
Livingstone,Livingstone,Zambia,26.371,-17.703,Johannesburg Intl,Johannesburg,South Africa,28.41,-25.566,British Airways,United Kingdom,899
Saint Exupery,Lyon,France,5.151,46.21,Heathrow,London,United Kingdom,-0.103,51.795,British Airways,United Kingdom,729
Chennai Intl,Madras,India,80.3,13.657,Heathrow,London,United Kingdom,-0.103,51.795,British Airways,United Kingdom,8161
Barajas,Madrid,Spain,-3.278,40.822,General Edward Lawrence Logan Intl,Boston,United States,-70.342,42.607,British Airways,United Kingdom,5418
Barajas,Madrid,Spain,-3.278,40.822,Dallas Fort Worth Intl,Dallas-fort Worth,United States,-96.397,33.494,British Airways,United Kingdom,7889
Barajas,Madrid,Spain,-3.278,40.822,Glasgow,Glasgow,United Kingdom,-4.056,56.453,British Airways,United Kingdom,1738
Barajas,Madrid,Spain,-3.278,40.822,John F Kennedy Intl,New York,United States,-73.632,41.066,British Airways,United Kingdom,5736
Barajas,Madrid,Spain,-3.278,40.822,Los Angeles Intl,Los Angeles,United States,-118.014,34.57,British Airways,United Kingdom,9304
Barajas,Madrid,Spain,-3.278,40.822,City,London,United Kingdom,0.092,51.842,British Airways,United Kingdom,1251
Barajas,Madrid,Spain,-3.278,40.822,Heathrow,London,United Kingdom,-0.103,51.795,British Airways,United Kingdom,1243
Barajas,Madrid,Spain,-3.278,40.822,Manchester,Manchester,United Kingdom,-1.792,53.589,British Airways,United Kingdom,1423
Barajas,Madrid,Spain,-3.278,40.822,Miami Intl,Miami,United States,-79.818,26.322,British Airways,United Kingdom,7049
Barajas,Madrid,Spain,-3.278,40.822,Chicago Ohare Intl,Chicago,United States,-87.842,42.631,British Airways,United Kingdom,6704
Barajas,Madrid,Spain,-3.278,40.822,Luis Munoz Marin Intl,San Juan,Puerto Rico,-65.337,18.732,British Airways,United Kingdom,6329
Manchester,Manchester,United Kingdom,-1.792,53.589,Billund,Billund,Denmark,9.252,56.233,British Airways,United Kingdom,763
Manchester,Manchester,United Kingdom,-1.792,53.589,Dusseldorf,Duesseldorf,Germany,7.277,51.482,British Airways,United Kingdom,656
Manchester,Manchester,United Kingdom,-1.792,53.589,Hannover,Hannover,Germany,10.141,52.768,British Airways,United Kingdom,799
Manchester,Manchester,United Kingdom,-1.792,53.589,Helsinki Vantaa,Helsinki,Finland,25.605,60.528,British Airways,United Kingdom,1809
Manchester,Manchester,United Kingdom,-1.792,53.589,John F Kennedy Intl,New York,United States,-73.632,41.066,British Airways,United Kingdom,5345
Manchester,Manchester,United Kingdom,-1.792,53.589,Gatwick,London,United Kingdom,0.349,51.246,British Airways,United Kingdom,298
Manchester,Manchester,United Kingdom,-1.792,53.589,Heathrow,London,United Kingdom,-0.103,51.795,British Airways,United Kingdom,229
Manchester,Manchester,United Kingdom,-1.792,53.589,Barajas,Madrid,Spain,-3.278,40.822,British Airways,United Kingdom,1423
Manchester,Manchester,United Kingdom,-1.792,53.589,Malpensa,Milano,Italy,9.213,46.051,British Airways,United Kingdom,1149
Manchester,Manchester,United Kingdom,-1.792,53.589,Chicago Ohare Intl,Chicago,United States,-87.842,42.631,British Airways,United Kingdom,6103
Sangster Intl,Montego Bay,Jamaica,-77.856,18.839,Gatwick,London,United Kingdom,0.349,51.246,British Airways,United Kingdom,7572
Orlando Intl,Orlando,United States,-80.849,28.715,Gatwick,London,United Kingdom,0.349,51.246,British Airways,United Kingdom,6971
Seeb Intl,Muscat,Oman,58.474,23.988,Abu Dhabi Intl,Abu Dhabi,United Arab Emirates,55.085,24.721,British Airways,United Kingdom,352
Melbourne Intl,Melbourne,Australia,145.405,-37.456,Auckland Intl,Auckland,New Zealand,175.319,-36.347,British Airways,United Kingdom,2651
Melbourne Intl,Melbourne,Australia,145.405,-37.456,Hong Kong Intl,Hong Kong,Hong Kong,114.524,22.514,British Airways,United Kingdom,7410
Melbourne Intl,Melbourne,Australia,145.405,-37.456,Changi Intl,Singapore,Singapore,104.657,1.583,British Airways,United Kingdom,6031
Licenciado Benito Juarez Intl,Mexico City,Mexico,-98.454,19.727,Dallas Fort Worth Intl,Dallas-fort Worth,United States,-96.397,33.494,British Airways,United Kingdom,1544
Licenciado Benito Juarez Intl,Mexico City,Mexico,-98.454,19.727,Heathrow,London,United Kingdom,-0.103,51.795,British Airways,United Kingdom,8850
Licenciado Benito Juarez Intl,Mexico City,Mexico,-98.454,19.727,Miami Intl,Miami,United States,-79.818,26.322,British Airways,United Kingdom,2040
Miami Intl,Miami,United States,-79.818,26.322,Barcelona,Barcelona,Spain,2.13,41.495,British Airways,United Kingdom,7470
Miami Intl,Miami,United States,-79.818,26.322,Charles De Gaulle,Paris,France,2.916,49.021,British Airways,United Kingdom,7322
Miami Intl,Miami,United States,-79.818,26.322,Hato,Willemstad,Netherlands Antilles,-68.934,12.314,British Airways,United Kingdom,1929
Miami Intl,Miami,United States,-79.818,26.322,Heathrow,London,United Kingdom,-0.103,51.795,British Airways,United Kingdom,7052
Miami Intl,Miami,United States,-79.818,26.322,Barajas,Madrid,Spain,-3.278,40.822,British Airways,United Kingdom,7049
Miami Intl,Miami,United States,-79.818,26.322,Licenciado Benito Juarez Intl,Mexico City,Mexico,-98.454,19.727,British Airways,United Kingdom,2040
Miami Intl,Miami,United States,-79.818,26.322,Cyril E King,St. Thomas,Virgin Islands,-64.956,18.562,British Airways,United Kingdom,1752
Male Intl,Male,Maldives,73.881,4.319,Gatwick,London,United Kingdom,0.349,51.246,British Airways,United Kingdom,8491
General Francisco J Mujica Intl,Morelia,Mexico,-100.376,20.416,Dallas Fort Worth Intl,Dallas-fort Worth,United States,-96.397,33.494,British Airways,United Kingdom,1506
Maputo,Maputo,Mozambique,32.954,-25.869,Lanseria,Johannesburg,South Africa,28.543,-25.898,British Airways,United Kingdom,441
Kruger Mpumalanga International Airport,Mpumalanga,South Africa,31.176,-24.972,Johannesburg Intl,Johannesburg,South Africa,28.41,-25.566,British Airways,United Kingdom,285
Provence,Marseille,France,5.356,43.725,Gatwick,London,United Kingdom,0.349,51.246,British Airways,United Kingdom,916
Sir Seewoosagur Ramgoolam Intl,Plaisance,Mauritius,58.139,-20.051,Johannesburg Intl,Johannesburg,South Africa,28.41,-25.566,British Airways,United Kingdom,3101
Sir Seewoosagur Ramgoolam Intl,Plaisance,Mauritius,58.139,-20.051,Gatwick,London,United Kingdom,0.349,51.246,British Airways,United Kingdom,9713
Franz Josef Strauss,Munich,Germany,12.31,48.589,Heathrow,London,United Kingdom,-0.103,51.795,British Airways,United Kingdom,951
Malpensa,Milano,Italy,9.213,46.051,Birmingham,Birmingham,United Kingdom,-1.581,52.756,British Airways,United Kingdom,1077
Malpensa,Milano,Italy,9.213,46.051,John F Kennedy Intl,New York,United States,-73.632,41.066,British Airways,United Kingdom,6387
Malpensa,Milano,Italy,9.213,46.051,Heathrow,London,United Kingdom,-0.103,51.795,British Airways,United Kingdom,932
Malpensa,Milano,Italy,9.213,46.051,Manchester,Manchester,United Kingdom,-1.792,53.589,British Airways,United Kingdom,1149
Capodichino,Naples,Italy,14.484,41.476,Gatwick,London,United Kingdom,0.349,51.246,British Airways,United Kingdom,1530
Lynden Pindling Intl,Nassau,Bahamas,-77.111,25.064,Owen Roberts Intl,Georgetown,Cayman Islands,-80.93,19.487,British Airways,United Kingdom,734
Lynden Pindling Intl,Nassau,Bahamas,-77.111,25.064,Heathrow,London,United Kingdom,-0.103,51.795,British Airways,United Kingdom,6970
Lynden Pindling Intl,Nassau,Bahamas,-77.111,25.064,Providenciales,Providenciales,Turks and Caicos Islands,-71.777,22.289,British Airways,United Kingdom,624
Jomo Kenyatta International,Nairobi,Kenya,37.545,-0.866,Heathrow,London,United Kingdom,-0.103,51.795,British Airways,United Kingdom,6834
Cote D Azur,Nice,France,7.359,44.097,City,London,United Kingdom,0.092,51.842,British Airways,United Kingdom,1015
Cote D Azur,Nice,France,7.359,44.097,Heathrow,London,United Kingdom,-0.103,51.795,British Airways,United Kingdom,1019
Newcastle,Newcastle,United Kingdom,-1.487,55.062,Heathrow,London,United Kingdom,-0.103,51.795,British Airways,United Kingdom,374
Narita Intl,Tokyo,Japan,140.643,36.274,Heathrow,London,United Kingdom,-0.103,51.795,British Airways,United Kingdom,9504
Nurnberg,Nuernberg,Germany,11.111,49.831,Gatwick,London,United Kingdom,0.349,51.246,British Airways,United Kingdom,775
Chicago Ohare Intl,Chicago,United States,-87.842,42.631,Charles De Gaulle,Paris,France,2.916,49.021,British Airways,United Kingdom,6635
Chicago Ohare Intl,Chicago,United States,-87.842,42.631,Heathrow,London,United Kingdom,-0.103,51.795,British Airways,United Kingdom,6296
Chicago Ohare Intl,Chicago,United States,-87.842,42.631,Barajas,Madrid,Spain,-3.278,40.822,British Airways,United Kingdom,6704
Chicago Ohare Intl,Chicago,United States,-87.842,42.631,Manchester,Manchester,United Kingdom,-1.792,53.589,British Airways,United Kingdom,6103
Orly,Paris,France,2.599,49.208,Newark Liberty Intl,Newark,United States,-73.615,41.154,British Airways,United Kingdom,5783
Orly,Paris,France,2.599,49.208,Heathrow,London,United Kingdom,-0.103,51.795,British Airways,United Kingdom,345
Gardermoen,Oslo,Norway,11.167,60.323,Aarhus,Aarhus,Denmark,11.031,56.5,British Airways,United Kingdom,425
Gardermoen,Oslo,Norway,11.167,60.323,Heathrow,London,United Kingdom,-0.103,51.795,British Airways,United Kingdom,1175
Henri Coanda,Bucharest,Romania,26.17,44.953,Heathrow,London,United Kingdom,-0.103,51.795,British Airways,United Kingdom,2070
Capital Intl,Beijing,China,116.974,40.133,Heathrow,London,United Kingdom,-0.103,51.795,British Airways,United Kingdom,8124
Perth Intl,Perth,Australia,116.611,-31.901,Changi Intl,Singapore,Singapore,104.657,1.583,British Airways,United Kingdom,3930
Philadelphia Intl,Philadelphia,United States,-74.736,40.453,Heathrow,London,United Kingdom,-0.103,51.795,British Airways,United Kingdom,5627
Phoenix Sky Harbor Intl,Phoenix,United States,-111.353,33.723,Heathrow,London,United Kingdom,-0.103,51.795,British Airways,United Kingdom,8398
Providenciales,Providenciales,Turks and Caicos Islands,-71.777,22.289,Lynden Pindling Intl,Nassau,Bahamas,-77.111,25.064,British Airways,United Kingdom,624
Port Elizabeth Intl,Port Elizabeth,South Africa,26.028,-33.975,Cape Town Intl,Cape Town,South Africa,19.002,-33.942,British Airways,United Kingdom,647
