"cti".1	"mp.name"
166801.2	"ZINC OXYDE"
166817.2	"GELATINE MODIFIEE"
166817.2	"SODIUM CHLORIDE"
166844.2	"SODIUM CHLORIDE"
166862.2	"LORMETAZEPAM"
167002.2	"DORNASE ALPHA (RECOMBINANT HUMAN DESOXYRIBONUCLEASE)"
167054.2	"PIROXICAM"
167115.2	"PIROXICAM"
167133.2	"PIROXICAM"
167194.2	"COBALTI GLUCONAS"
167194.2	"FERROUS GLUCONATE"
167194.2	"GLUCONAS CU"
167194.2	"MANGANI GLUCONAS"
167194.2	"MOLYBDATE AMMONIUM"
167194.2	"SODIUM FLUORIDE"
167194.2	"SODIUM IODIDE"
167194.2	"SODIUM SELENITE"
167194.2	"ZINC GLUCONATE"
167264.2	"SODIUM PICOSULFATE"
167273.2	"PROPAFENONE HYDROCHLORIDE"
167282.2	"GADODIAMIDE"
167291.2	"GADODIAMIDE"
167307.2	"GADODIAMIDE"
167386.2	"HEPATITIS A VIRUS ANTIGENE (HAV ANTIGEN) VACCIN"
167395.2	"HEPATITIS A VIRUS ANTIGENE (HAV ANTIGEN) VACCIN"
167413.2	"CLOZAPINE"
167465.2	"ALPROSTADIL"
167501.2	"CLOZAPINE"
167517.2	"BEZAFIBRATE"
167641.2	"CALCIUM FOLINATE"
167815.2	"HYDROCHLOROTHIAZIDE"
167815.2	"RAMIPRIL"
167894.2	"CHLORHEXIDINE GLUCONATE"
167894.2	"LIDOCAINE HYDROCHLORIDE"
168113.2	"CEFTAZIDIME"
168122.2	"CEFTAZIDIME"
168147.2	"CEFUROXIME SODIUM"
168156.2	"CEFUROXIME SODIUM"
168226.2	"SURFACTANT-PHOSPHOLIPIDES DE POUMON DE PORC"
168235.2	"SURFACTANT-PHOSPHOLIPIDES DE POUMON DE PORC"
168314.2	"CODEINE"
168341.2	"LATEX NATUREL"
168357.2	"LATEX NATUREL"
168436.2	"BROMAZEPAM"
168463.2	"CAFFEINE"
168463.2	"PARACETAMOL"
168497.2	"IRON DEXTRAN (=FE III)"
168506.2	"FENOTEROL HYDROBROMIDE"
168506.2	"IPRATROPIUM BROMIDE ANHYDROUS"
168524.2	"CALCITONIN SALMON SYNTHETIC"
168567.2	"BICISATI DIHYDROCHLORIDUM"
168576.2	"PO(LY)VIDONE-IODINE"
168585.2	"TRAMADOL HYDROCHLORIDE"
168594.2	"TRAMADOL HYDROCHLORIDE"
168603.2	"TRAMADOL HYDROCHLORIDE"
168646.2	"MORPHINE SULFATE"
168682.2	"CABERGOLINE"
168822.2	"MOXONIDINE"
168856.2	"CAFFEINE"
168856.2	"PARACETAMOL"
168901.2	"TETROFOSMINUM"
168926.2	"HOMATROPINE HYDROBROMIDE"
168935.2	"HOMATROPINE HYDROBROMIDE"
168953.2	"PO(LY)VIDONE-IODINE"
169145.2	"GLUCAGONI HYDROCHLORIDUM RECOMBINANT"
169154.2	"GLUCAGONI HYDROCHLORIDUM RECOMBINANT"
169172.2	"SOMATROPIN"
169181.2	"CALCIUM CARBONATE"
169197.2	"SOMATROPIN"
169206.2	"SOMATROPIN"
169285.2	"PARACETAMOL"
169294.2	"NICOTINE"
169303.2	"BORDETELLA PERTUSSIS"
169303.2	"DIPHTERIQUE ANTIGENE ADSORBE"
169303.2	"TETANUS TOXOID ADSORBED"
169312.2	"BORDETELLA PERTUSSIS"
169312.2	"DIPHTERIQUE ANTIGENE ADSORBE"
169312.2	"TETANUS TOXOID ADSORBED"
169346.2	"DESFLURANE"
169355.2	"ISOFLURANE"
169364.2	"ALCOHOL"
169373.2	"NICOTINE"
169382.2	"NICOTINE"
169434.2	"KETOPROFEN"
169522.2	"ADENOSINE"
169531.2	"GADOTERAS MEGLUMINI"
169547.2	"GADOTERAS MEGLUMINI"
169592.2	"MESALAZINE"
169617.2	"DEXTROMETHORPHAN HYDROBROMIDE"
169644.2	"POVIDONE"
169784.2	"BETAXOLOL HYDROCHLORIDE"
169872.2	"PROPOFOL"
169881.2	"FLUOCORTOLONE PIVALATE"
169881.2	"LIDOCAINE HYDROCHLORIDE"
169915.2	"EPOIETINUM-ALPHA"
169924.2	"EPOIETINUM-ALPHA"
169933.2	"EPOIETINUM-ALPHA"
169942.2	"EPOIETINUM-ALPHA"
169951.2	"EPOIETINUM-ALPHA"
169967.2	"AMYLUM"
169967.2	"SALICYLIC ACID"
169967.2	"ZINC OXYDE"
169985.2	"ALGELDRATUM"
169985.2	"MAGNESIUM HYDROXIDE"
170003.2	"ALPROSTADIL"
170021.2	"ALPROSTADIL"
170125.2	"APRACLONIDINUM"
170186.2	"DIMETICONE"
170186.2	"LATEX VULCANISE"
170222.2	"CARBOPLATIN"
170283.2	"CARBOPLATIN"
170292.2	"CARBOPLATIN"
170335.2	"BENZOXONIUM CHLORIDE"
170335.2	"LIDOCAINE HYDROCHLORIDE"
170387.2	"FLUDARABINE PHOSPHATE"
170414.2	"CODEINE"
170423.2	"CAMPHOR"
170423.2	"TURPENTINE OIL"
170572.2	"CHLORHEXIDINE GLUCONATE"
170572.2	"HYDROGEN PEROXIDE (H2O2)"
170572.2	"ISOPROPYL ALCOHOL"
170642.2	"CICLOSPORIN"
170651.2	"ETOPOSIDE"
170676.2	"CICLOSPORIN"
170685.2	"CICLOSPORIN"
170737.2	"LEVONORGESTREL"
170764.2	"CICLOSPORIN"
170834.2	"ALANINE"
170834.2	"ARGININE"
170834.2	"CALCIUM CHLORIDE (DIHYDRATE)"
170834.2	"GLYCINE"
170834.2	"HISTIDINE"
170834.2	"ISOLEUCINE"
170834.2	"LEUCINE"
170834.2	"LYSINE"
170834.2	"MAGNESIUM CHLORIDE HEXAHYDRATE"
170834.2	"METHIONINE"
170834.2	"NATRII LACTAS"
170834.2	"PHENYLALANINE"
170834.2	"PROLINE"
170834.2	"SERINE"
170834.2	"SODIUM CHLORIDE"
170834.2	"THREONINE"
170834.2	"TRYPTOPHAN"
170834.2	"TYROSINE"
170834.2	"VALINE"
170843.2	"ALANINE"
170843.2	"ARGININE"
170843.2	"CALCIUM CHLORIDE (DIHYDRATE)"
170843.2	"GLYCINE"
170843.2	"HISTIDINE"
170843.2	"ISOLEUCINE"
170843.2	"LEUCINE"
170843.2	"LYSINE"
170843.2	"MAGNESIUM CHLORIDE HEXAHYDRATE"
170843.2	"METHIONINE"
170843.2	"NATRII LACTAS"
170843.2	"PHENYLALANINE"
170843.2	"PROLINE"
170843.2	"SERINE"
170843.2	"SODIUM CHLORIDE"
170843.2	"THREONINE"
170843.2	"TRYPTOPHAN"
170843.2	"TYROSINE"
170843.2	"VALINE"
170852.2	"ALANINE"
170852.2	"ARGININE"
170852.2	"CALCIUM CHLORIDE (DIHYDRATE)"
170852.2	"GLYCINE"
170852.2	"HISTIDINE"
170852.2	"ISOLEUCINE"
170852.2	"LEUCINE"
170852.2	"LYSINE"
170852.2	"MAGNESIUM CHLORIDE HEXAHYDRATE"
170852.2	"METHIONINE"
170852.2	"NATRII LACTAS"
170852.2	"PHENYLALANINE"
170852.2	"PROLINE"
170852.2	"SERINE"
170852.2	"SODIUM CHLORIDE"
170852.2	"THREONINE"
170852.2	"TRYPTOPHAN"
170852.2	"TYROSINE"
170852.2	"VALINE"
170861.2	"ALANINE"
170861.2	"ARGININE"
170861.2	"CALCIUM CHLORIDE (DIHYDRATE)"
170861.2	"GLYCINE"
170861.2	"HISTIDINE"
170861.2	"ISOLEUCINE"
170861.2	"LEUCINE"
170861.2	"LYSINE"
170861.2	"MAGNESIUM CHLORIDE HEXAHYDRATE"
170861.2	"METHIONINE"
170861.2	"NATRII LACTAS"
170861.2	"PHENYLALANINE"
170861.2	"PROLINE"
170861.2	"SERINE"
170861.2	"SODIUM CHLORIDE"
170861.2	"THREONINE"
170861.2	"TRYPTOPHAN"
170861.2	"TYROSINE"
170861.2	"VALINE"
170965.2	"CAMPHORA SYNTHETICA"
170965.2	"EUCALYPTUS OIL"
170965.2	"MENTHOL"
170965.2	"THYMOL"
170965.2	"TURPENTINE OIL"
170974.2	"SPIRONOLACTONE"
170983.2	"HYDROCHLOROTHIAZIDE"
170983.2	"SPIRONOLACTONE"
171053.2	"ACETYLSALICYLIC ACID"
171053.2	"CAFFEINE"
171053.2	"PARACETAMOL"
171062.2	"MIOCAMYCINUM"
171071.2	"MIOCAMYCINUM"
171096.2	"METHOTREXATE"
171105.2	"METHOTREXATE"
171114.2	"ESTRADIOL"
171123.2	"ESTRADIOL"
171132.2	"ESTRADIOL"
171157.2	"NITROGLYCERINUM"
171166.2	"NITROGLYCERINUM"
171175.2	"NITROGLYCERINUM"
171193.2	"ALANINE"
171193.2	"ARGININE"
171193.2	"CALCIUM CHLORIDE (DIHYDRATE)"
171193.2	"GLYCINE"
171193.2	"HISTIDINE"
171193.2	"ISOLEUCINE"
171193.2	"LEUCINE"
171193.2	"LYSINE"
171193.2	"MAGNESIUM CHLORIDE HEXAHYDRATE"
171193.2	"METHIONINE"
171193.2	"NATRII LACTAS"
171193.2	"PHENYLALANINE"
171193.2	"PROLINE"
171193.2	"SERINE"
171193.2	"SODIUM CHLORIDE"
171193.2	"THREONINE"
171193.2	"TRYPTOPHAN"
171193.2	"TYROSINE"
171193.2	"VALINE"
171202.2	"ALANINE"
171202.2	"ARGININE"
171202.2	"CALCIUM CHLORIDE (DIHYDRATE)"
171202.2	"GLYCINE"
171202.2	"HISTIDINE"
171202.2	"ISOLEUCINE"
171202.2	"LEUCINE"
171202.2	"LYSINE"
171202.2	"MAGNESIUM CHLORIDE HEXAHYDRATE"
171202.2	"METHIONINE"
171202.2	"NATRII LACTAS"
171202.2	"PHENYLALANINE"
171202.2	"PROLINE"
171202.2	"SERINE"
171202.2	"SODIUM CHLORIDE"
171202.2	"THREONINE"
171202.2	"TRYPTOPHAN"
171202.2	"TYROSINE"
171202.2	"VALINE"
171227.2	"CALCIUM CARBONATE"
171227.2	"COLECALCIFEROL"
171351.2	"OFLOXACIN"
171367.2	"OFLOXACIN HYDROCHLORIDE"
171376.2	"OFLOXACIN HYDROCHLORIDE"
171437.2	"DEXTROMETHORPHAN HYDROBROMIDE"
171455.2	"ALBUMIN HUMAN"
171464.2	"ALBUMIN HUMAN"
171561.2	"IOPROMIDE"
171577.2	"IOPROMIDE"
171595.2	"IOPROMIDE"
171631.2	"PO(LY)VIDONE-IODINE"
171674.2	"VALERIAN OFFICINALIS RADIX 
171683.2	"VALERIAN OFFICINALIS RADIX 
171753.2	"MEBEVERINE HYDROCHLORIDE"
171787.2	"BISACODYL"
171805.2	"AMOXICILLIN (TRIHYDRATE)"
171823.2	"FELBAMATE"
171832.2	"FELBAMATE"
171927.2	"FLUTICASON PROPIONATE"
171936.2	"FLUTICASON PROPIONATE"
171945.2	"FELBAMATE"
172067.2	"MIVACURIUM CHLORIDE"
172076.2	"MIVACURIUM CHLORIDE"
172207.2	"SODIUM CROMOGLICATE"
172252.2	"SODIUM CHLORIDE"
172261.2	"SODIUM CHLORIDE"
172277.2	"SODIUM CHLORIDE"
172286.2	"FACTOR VIII HUMAN"
172331.2	"ATENOLOL"
172401.2	"CHAMOMILLAE RECUTITA FLORES AETHANOL.EXTRACT."
172435.2	"CHLORHEXIDINE HYDROCHLORIDE"
172435.2	"LIDOCAINE HYDROCHLORIDE"
172514.2	"DICLOFENAC"
172557.2	"CODEINE PHOSPHATE HEMIHYDRATE"
172627.2	"DALTEPARIN SODIUM"
172706.2	"ZIDOVUDINE"
172751.2	"PARACETAMOL"
172751.2	"PSEUDOEPHEDRINE HYDROCHLORIDE"
172812.2	"DESMOPRESSIN ACETATE"
172821.2	"DESMOPRESSIN ACETATE"
172837.2	"DESMOPRESSIN ACETATE"
172846.2	"ETOPOSIDE"
172855.2	"ETOPOSIDE"
172864.2	"ETOPOSIDE"
172916.2	"CALCIUM CHLORIDE (DIHYDRATE)"
172916.2	"HISTIDINE"
172916.2	"HISTIDINE HYDROCHLORIDE"
172916.2	"KALII HYDROGENO-2-OXOGLUTARAS"
172916.2	"MAGNESIUM CHLORIDE HEXAHYDRATE"
172916.2	"MANNITOL"
172916.2	"POTASSIUM CHLORIDE"
172916.2	"SODIUM CHLORIDE"
172916.2	"TRYPTOPHAN (DL)"
172925.2	"ALANINE"
172925.2	"ARGININUM (L) - GLUTAMAS(L)"
172925.2	"ASPARTIC ACID (D L)"
172925.2	"CALCIUM CHLORIDE (DIHYDRATE)"
172925.2	"GLUCOSE (ANHYDROUS)"
172925.2	"GLUTAMIC ACID (L)"
172925.2	"GLYCINE"
172925.2	"HISTIDINE HYDROCHLORIDE"
172925.2	"ISOLEUCINE"
172925.2	"KALII PHOSPHAS MONOBASIC (= KALII DIHYDROGENOPHOSPHAS)"
172925.2	"LEUCINE"
172925.2	"LYSINE HYDROCHLORIDE"
172925.2	"MAGNESIUM ACETATE"
172925.2	"METHIONINE"
172925.2	"PHENYLALANINE"
172925.2	"POTASSIUM HYDROXIDE"
172925.2	"PROLINE"
172925.2	"SERINE"
172925.2	"SODIUM ACETATE (TRIHYDRATE)"
172925.2	"SODIUM HYDROXYDE"
172925.2	"THREONINE"
172925.2	"TRYPTOPHAN"
172925.2	"VALINE"
172934.2	"ALANINE"
172934.2	"ARGININUM (L) - GLUTAMAS(L)"
172934.2	"ASPARTIC ACID (D L)"
172934.2	"CALCIUM CHLORIDE (DIHYDRATE)"
172934.2	"GLUCOSE (ANHYDROUS)"
172934.2	"GLUTAMIC ACID (L)"
172934.2	"GLYCINE"
172934.2	"HISTIDINE HYDROCHLORIDE"
172934.2	"ISOLEUCINE"
172934.2	"KALII PHOSPHAS MONOBASIC (= KALII DIHYDROGENOPHOSPHAS)"
172934.2	"LEUCINE"
172934.2	"LYSINE HYDROCHLORIDE"
172934.2	"MAGNESIUM ACETATE"
172934.2	"METHIONINE"
172934.2	"PHENYLALANINE"
172934.2	"POTASSIUM HYDROXIDE"
172934.2	"PROLINE"
172934.2	"SERINE"
172934.2	"SODIUM ACETATE (TRIHYDRATE)"
172934.2	"SODIUM HYDROXYDE"
172934.2	"THREONINE"
172934.2	"TRYPTOPHAN"
172934.2	"VALINE"
172943.2	"CHLOROBUTANOL"
172943.2	"CHOLINE SALICYLATE        {"
172943.2	"HEXETIDINE"
172952.2	"DEXTROMETHORPHAN HYDROBROMIDE"
172961.2	"GUAIFENESIN"
173013.2	"PROPOFOL"
173022.2	"PROPOFOL"
173031.2	"CALCITONIN SALMON SYNTHETIC"
173047.2	"CAFFEINE"
173047.2	"ERGOTAMINE TARTRATE"
173065.2	"RIFABUTIN"
173074.2	"LOSARTAN POTASSIUM"
173083.2	"MEROPENEM TRIHYDRATE"
173101.2	"MEROPENEM TRIHYDRATE"
173126.2	"ETOFENAMATE"
173144.2	"CLINDAMYCIN PHOSPHATE"
173153.2	"FUSIDIC ACID"
173171.2	"ALFUZOSIN HYDROCHLORIDE"
173196.2	"SPIRONOLACTONE"
173223.2	"ALPRAZOLAM"
173232.2	"ALPRAZOLAM"
173241.2	"ALPRAZOLAM"
173257.2	"ALPRAZOLAM"
173275.2	"MACROGOL 3350"
173284.2	"BUDESONIDE"
173336.2	"DYDROGESTERONE"
173336.2	"ESTRADIOL"
173372.2	"SODIUM HYALURONATE"
173424.2	"PROTEINORUM PLASMATIS HUMANI SOLUTIO"
173433.2	"PROTEINORUM PLASMATIS HUMANI SOLUTIO"
173442.2	"PROTEINORUM PLASMATIS HUMANI SOLUTIO"
173451.2	"CLARITHROMYCINE"
173467.2	"CLARITHROMYCINE"
173476.2	"CLARITHROMYCINI LACTOBIONAS"
173485.2	"CLARITHROMYCINE"
173494.2	"IBUPROFEN"
173503.2	"IBUPROFEN"
173573.2	"CLADRIBINE"
173634.2	"GRANISETRON HYDROCHLORIDE"
173652.2	"AMIKACINI (SUB FORM SULFAS)"
173722.2	"FOLLITROPINE ALPHA HUMAINE RECOMBINANTE"
173747.2	"IBUPROFEN"
173756.2	"IOMEPROL"
173765.2	"IOMEPROL"
173774.2	"IOMEPROL"
173792.2	"IOMEPROL"
173801.2	"IOMEPROL"
173817.2	"IOMEPROL"
173826.2	"IOMEPROL"
173835.2	"IOMEPROL"
173844.2	"IOMEPROL"
173853.2	"IOMEPROL"
173862.2	"IOMEPROL"
173871.2	"IOMEPROL"
173975.2	"CILAZAPRIL"
173975.2	"HYDROCHLOROTHIAZIDE"
174054.2	"IOMEPROL"
174063.2	"IOMEPROL"
174072.2	"IOMEPROL"
174081.2	"IOMEPROL"
174115.2	"ETHINYLESTRADIOL"
174115.2	"GESTODENE"
174124.2	"ETHINYLESTRADIOL"
174124.2	"GESTODENE"
174142.2	"IOVERSOL"
174151.2	"MALATHION"
174194.2	"BACLOFEN"
174203.2	"BACLOFEN"
174212.2	"BACLOFEN"
174307.2	"ALENDRONIC ACID (AS SODIUM)"
174343.2	"MELOXICAM"
174352.2	"MELOXICAM"
174377.2	"SODIUM (DI) PHOSPATE"
174377.2	"SODIUM (MONO) PHOSPHATE"
174386.2	"WATER FOR INJECTIONS OR PURIFIED"
174395.2	"WATER FOR INJECTIONS OR PURIFIED"
174404.2	"WATER FOR INJECTIONS OR PURIFIED"
174413.2	"SODIUM CHLORIDE"
174422.2	"SODIUM CHLORIDE"
174431.2	"SODIUM CHLORIDE"
174447.2	"SODIUM CHLORIDE"
174483.2	"ARBUTAMINUM"
174553.2	"CARBOPLATIN"
174605.2	"FLUVASTATIN SODIUM"
174614.2	"FLUVASTATIN SODIUM"
174641.2	"CISATRACURIUM BESILATE"
174702.2	"CISATRACURIUM BESILATE"
174711.2	"CISATRACURIUM BESILATE"
174727.2	"CISATRACURIUM BESILATE"
174754.2	"CARBOPLATIN"
174763.2	"CARBOPLATIN"
174946.2	"FOLLITROPINE ALPHA HUMAINE RECOMBINANTE"
175086.2	"CETIRIZINE (DI)HYDROCHLORIDE"
175086.2	"PSEUDOEPHEDRINE HYDROCHLORIDE"
175095.2	"CELIPROLOL HYDROCHLORIDE"
175156.2	"FOLLITROPINE ALPHA HUMAINE RECOMBINANTE"
175174.2	"FOLLITROPINE ALPHA HUMAINE RECOMBINANTE"
175183.2	"FOLLITROPINE ALPHA HUMAINE RECOMBINANTE"
175201.2	"FOLLITROPINE ALPHA HUMAINE RECOMBINANTE"
175366.2	"EBASTINE"
175375.2	"LORATADINE"
175375.2	"PSEUDOEPHEDRINE SULFATE"
175472.2	"URSODEOXYCHOLIC ACID"
175481.2	"SABAL SERRULATA (SERENOA REPENS) EXTRACT.LIPOPHILIC.PAR CO2"
175497.2	"SABAL SERRULATA (SERENOA REPENS) EXTRACT.LIPOPHILIC. PAR ETHANOL."
175515.2	"INSULINUM LYSPRO (RECOMBINANT)"
175533.2	"HYPROMELLOSE"
175542.2	"HYPROMELLOSE"
175551.2	"EPTACOGUM ALFA (ACTIVATUM) RECOMB"
175567.2	"EPTACOGUM ALFA (ACTIVATUM) RECOMB"
175576.2	"EPTACOGUM ALFA (ACTIVATUM) RECOMB"
175603.2	"TOREMIFENE CITRATE"
175612.2	"TOREMIFENE CITRATE"
175691.2	"GEMCITABINE HYDROCHLORIDE"
175707.2	"GEMCITABINE HYDROCHLORIDE"
175743.2	"IDARUBICIN HYDROCHLORIDE"
175752.2	"IDARUBICIN HYDROCHLORIDE"
175761.2	"IDARUBICIN HYDROCHLORIDE"
175777.2	"MYCOPHENOLATE MOFETIL"
175786.2	"MYCOPHENOLATE MOFETIL"
175813.2	"PHYTOMENADIONE"
175822.2	"XYLOMETAZOLINE HYDROCHLORIDE"
175831.2	"XYLOMETAZOLINE HYDROCHLORIDE"
175865.2	"MORPHINE SULFATE"
175874.2	"MORPHINE SULFATE"
175926.2	"DALTEPARIN SODIUM"
175987.2	"IOBITRIDOLUM"
175996.2	"IOBITRIDOLUM"
176005.2	"IOBITRIDOLUM"
176014.2	"IOBITRIDOLUM"
176023.2	"IOBITRIDOLUM"
176032.2	"IOBITRIDOLUM"
176041.2	"IOBITRIDOLUM"
176057.2	"IOBITRIDOLUM"
176066.2	"IOBITRIDOLUM"
176075.2	"IOBITRIDOLUM"
176084.2	"IOBITRIDOLUM"
176093.2	"IOBITRIDOLUM"
176102.2	"IOBITRIDOLUM"
176111.2	"IOBITRIDOLUM"
176127.2	"IOBITRIDOLUM"
176136.2	"CODEINE PHOSPHATE HEMIHYDRATE"
176172.2	"ALANINE"
176172.2	"ARGININE"
176172.2	"CALCIUM CHLORIDE (DIHYDRATE)"
176172.2	"GLUCOSE (ANHYDROUS)"
176172.2	"GLYCINE"
176172.2	"HISTIDINE"
176172.2	"ISOLEUCINE"
176172.2	"KALII PHOSPHAS DIBASIC (= DIKALII HYDROGENOPHOSPHAS)"
176172.2	"LEUCINE"
176172.2	"LYSINE HYDROCHLORIDE"
176172.2	"MAGNESIUM CHLORIDE HEXAHYDRATE"
176172.2	"METHIONINE"
176172.2	"PHENYLALANINE"
176172.2	"PROLINE"
176172.2	"SERINE"
176172.2	"SODIUM ACETATE (TRIHYDRATE)"
176172.2	"SODIUM CHLORIDE"
176172.2	"THREONINE"
176172.2	"TRYPTOPHAN"
176172.2	"TYROSINE"
176172.2	"VALINE"
176215.2	"IMMUNOGLOBULIN HUMAN POLYVALENT"
176224.2	"IMMUNOGLOBULIN HUMAN POLYVALENT"
176233.2	"IMMUNOGLOBULIN HUMAN POLYVALENT"
176242.2	"IMMUNOGLOBULIN HUMAN POLYVALENT"
176251.2	"MACROGOL 4000"
176251.2	"POTASSIUM CHLORIDE"
176251.2	"SODIUM CHLORIDE"
176251.2	"SODIUM HYDROGEN CARBONATE (= SODIUM BICARBONATE)"
176251.2	"SODIUM SULFATE"
176312.2	"CODEINE"
176355.2	"SULFADIAZINE SILVER"
176522.2	"ROCURONIUM BROMIDE"
176531.2	"ROCURONIUM BROMIDE"
176547.2	"AMOXICILLIN (TRIHYDRATE)"
176565.2	"CYTARABINE"
176574.2	"CYTARABINE"
176601.2	"CYTARABINE"
176617.2	"CYTARABINE"
176626.2	"LACTULOSE"
176671.2	"DICLOFENAC SODIUM"
176687.2	"FLUOROURACIL"
176696.2	"FLUOROURACIL"
176705.2	"CHLORHEXIDINE HYDROCHLORIDE"
176705.2	"LIDOCAINE HYDROCHLORIDE"
176714.2	"CALCIUM LEVOFOLINATE"
176723.2	"CALCIUM LEVOFOLINATE"
176793.2	"ALANINE"
176793.2	"ARGININE"
176793.2	"ASPARAGINE (L)"
176793.2	"GLUTAMIC ACID (L)"
176793.2	"GLYCYL-L-GLUTAMINUM"
176793.2	"GLYCYL-L-TYROSINE"
176793.2	"HISTIDINE"
176793.2	"ISOLEUCINE"
176793.2	"LEUCINE"
176793.2	"LYSINE ACETATE"
176793.2	"METHIONINE"
176793.2	"PHENYLALANINE"
176793.2	"PROLINE"
176793.2	"SERINE"
176793.2	"THREONINE"
176793.2	"TRYPTOPHAN"
176793.2	"VALINE"
176836.2	"DILTIAZEM HYDROCHLORIDE"
176906.2	"CALCIUM CHLORIDE (DIHYDRATE)"
176906.2	"GLUCOSE (ANHYDROUS)"
176906.2	"MAGNESIUM CHLORIDE HEXAHYDRATE"
176906.2	"NATRII LACTAS"
176906.2	"SODIUM CHLORIDE"
176915.2	"CALCIUM CHLORIDE (DIHYDRATE)"
176915.2	"GLUCOSE (ANHYDROUS)"
176915.2	"MAGNESIUM CHLORIDE HEXAHYDRATE"
176915.2	"NATRII LACTAS"
176915.2	"SODIUM CHLORIDE"
176924.2	"CALCIUM CHLORIDE (DIHYDRATE)"
176924.2	"GLUCOSE (ANHYDROUS)"
176924.2	"MAGNESIUM CHLORIDE HEXAHYDRATE"
176924.2	"NATRII LACTAS"
176924.2	"SODIUM CHLORIDE"
176933.2	"CALCIUM CHLORIDE (DIHYDRATE)"
176933.2	"GLUCOSE (ANHYDROUS)"
176933.2	"MAGNESIUM CHLORIDE HEXAHYDRATE"
176933.2	"NATRII LACTAS"
176933.2	"SODIUM CHLORIDE"
176942.2	"CALCIUM CHLORIDE (DIHYDRATE)"
176942.2	"GLUCOSE (ANHYDROUS)"
176942.2	"MAGNESIUM CHLORIDE HEXAHYDRATE"
176942.2	"NATRII LACTAS"
176942.2	"SODIUM CHLORIDE"
176951.2	"CALCIUM CHLORIDE (DIHYDRATE)"
176951.2	"GLUCOSE (ANHYDROUS)"
176951.2	"MAGNESIUM CHLORIDE HEXAHYDRATE"
176951.2	"NATRII LACTAS"
176951.2	"SODIUM CHLORIDE"
176967.2	"CALCIUM CHLORIDE (DIHYDRATE)"
176967.2	"GLUCOSE (ANHYDROUS)"
176967.2	"MAGNESIUM CHLORIDE HEXAHYDRATE"
176967.2	"NATRII LACTAS"
176967.2	"SODIUM CHLORIDE"
176976.2	"CALCIUM CHLORIDE (DIHYDRATE)"
176976.2	"GLUCOSE (ANHYDROUS)"
176976.2	"MAGNESIUM CHLORIDE HEXAHYDRATE"
176976.2	"NATRII LACTAS"
176976.2	"SODIUM CHLORIDE"
176985.2	"CALCIUM CHLORIDE (DIHYDRATE)"
176985.2	"GLUCOSE (ANHYDROUS)"
176985.2	"MAGNESIUM CHLORIDE HEXAHYDRATE"
176985.2	"NATRII LACTAS"
176985.2	"SODIUM CHLORIDE"
176994.2	"CALCIUM CHLORIDE (DIHYDRATE)"
176994.2	"GLUCOSE (ANHYDROUS)"
176994.2	"MAGNESIUM CHLORIDE HEXAHYDRATE"
176994.2	"NATRII LACTAS"
176994.2	"SODIUM CHLORIDE"
177003.2	"CALCIUM CHLORIDE (DIHYDRATE)"
177003.2	"GLUCOSE (ANHYDROUS)"
177003.2	"MAGNESIUM CHLORIDE HEXAHYDRATE"
177003.2	"NATRII LACTAS"
177003.2	"SODIUM CHLORIDE"
177012.2	"CALCIUM CHLORIDE (DIHYDRATE)"
177012.2	"GLUCOSE (ANHYDROUS)"
177012.2	"MAGNESIUM CHLORIDE HEXAHYDRATE"
177012.2	"NATRII LACTAS"
177012.2	"SODIUM CHLORIDE"
177021.2	"CALCIUM CHLORIDE (DIHYDRATE)"
177021.2	"GLUCOSE (ANHYDROUS)"
177021.2	"MAGNESIUM CHLORIDE HEXAHYDRATE"
177021.2	"NATRII LACTAS"
177021.2	"SODIUM CHLORIDE"
177037.2	"CALCIUM CHLORIDE (DIHYDRATE)"
177037.2	"GLUCOSE (ANHYDROUS)"
177037.2	"MAGNESIUM CHLORIDE HEXAHYDRATE"
177037.2	"NATRII LACTAS"
177037.2	"SODIUM CHLORIDE"
177046.2	"CALCIUM CHLORIDE (DIHYDRATE)"
177046.2	"GLUCOSE (ANHYDROUS)"
177046.2	"MAGNESIUM CHLORIDE HEXAHYDRATE"
177046.2	"NATRII LACTAS"
177046.2	"SODIUM CHLORIDE"
177055.2	"LIDOCAINE"
177055.2	"PRILOCAINE"
177073.2	"NEBIVOLOL HYDROCHLORIDE"
177082.2	"ADAPALENE"
177091.2	"ESTRADIOL"
177116.2	"CHLORHEXIDINE GLUCONATE"
177204.2	"ROPIVACAINE HYDROCHLORIDE"
177213.2	"ROPIVACAINE HYDROCHLORIDE"
177222.2	"ROPIVACAINE HYDROCHLORIDE"
177231.2	"ROPIVACAINE HYDROCHLORIDE"
177247.2	"ROPIVACAINE HYDROCHLORIDE"
177256.2	"ROPIVACAINE HYDROCHLORIDE"
177265.2	"ROPIVACAINE HYDROCHLORIDE"
177274.2	"ROPIVACAINE HYDROCHLORIDE"
177283.2	"ALANYL-L-GLUTAMINUM-L-N(2)"
177301.2	"ALANYL-L-GLUTAMINUM-L-N(2)"
177335.2	"ROPIVACAINE HYDROCHLORIDE"
177344.2	"ROPIVACAINE HYDROCHLORIDE"
177353.2	"ROPIVACAINE HYDROCHLORIDE"
177362.2	"ROPIVACAINE HYDROCHLORIDE"
177371.2	"ROPIVACAINE HYDROCHLORIDE"
177387.2	"ROPIVACAINE HYDROCHLORIDE"
177405.2	"TIAPRIDE HYDROCHLORIDE"
